informative_1,informative_2,target,class,corr_feature_class,multicollinearity 1,multicollinearity 2,multicollinearity 3,multicollinearity 4,uniform corr 1,uniform corr 2,outliers 1,outliers 2,standard scaling,min max scaling,login_id
-0.018982839567576737,-0.1281201174415051,-0.2126417677245269,0,4.708810910960695,-0.12481534508951228,-1.1524196263776316,-0.8256760711128077,-0.5692916220242956,0.8076842536965348,0.8350527481843557,0.3627103664826548,-0.8275505330953652,30576.102404779613,331.34357403599705,gregoryjackson
-0.09608352371519724,-0.6491190208974484,-1.2074543488023963,0,-0.4326397078717301,-1.4824225624897707,-0.7856128926179428,0.6223860453817652,,0.7928596347616022,0.24708662501706458,-0.7434134406953675,2.2020631839147944,59919.85034214654,244.49445545397657,churchstacey
-0.8369800436559478,0.13149324776103477,0.5151586136841235,1,4.709455880499074,,,-1.946809994983798,-0.8774556928019798,,0.584597262514576,-1.1155955409966518,3.483889345886344,53289.5282696191,298.39013382089576,susan72
-0.37312976825035726,0.5677914566744987,1.2400362025387663,1,4.711655132248729,,,-0.8148799091836051,-0.7591457473776676,0.9390895029024486,0.4479563661443098,-0.540596901435423,4.391114084838704,52460.69727086013,502.41879192855447,bwilliams
0.8858461523427656,1.0055008416075653,1.7521885137109243,1,13.249846343240199,,,,0.15207743093679654,0.43614362047564714,0.8825333791671368,-0.42653030065763553,2.095953407619809,61271.31558778018,488.0105330228208,tina97
0.8041341320584727,-0.4586749110285062,-1.0801325248395388,1,2.547893119233944,0.556959607281273,-0.8047453384938567,2.2287214936867588,2.19197808019002,0.9774087051657221,0.5385854716314117,0.6867425344141455,0.6078559110037922,49699.97398638482,417.4468559412657,juliehorn
-1.6380572051366675,0.5897625100015914,1.625660730423034,1,0.4037147678630939,,-1.964007848580482,0.6145671446864794,1.0648562107519182,0.8876291200826212,0.6739795105695714,3.2583285488810243,5.929244881917396,56806.54909379097,299.3542870838,bwade
1.8545223411321285,2.814253695662468,5.015910989054932,1,2.784084728315334,,,-0.649222989825069,-0.36048875549666093,0.9921659319162687,0.752097019530301,0.4697468110042793,1.8875776418499164,54852.20968113275,347.21787900437454,amiddleton
-1.4402833964644413,-0.017090863853541083,0.3889816097600747,0,-0.5243999897730984,0.6893699988517678,1.3108960409309116,,-0.581219493385008,0.4056549858168733,,-1.0794489772514635,-0.5308124235186944,,,
0.5859601834049954,-0.4680121891863127,-1.039211475795856,1,1.7592786740197834,,0.5321270065125655,0.6143323797932235,1.222944286803924,0.5593338824568612,0.30971941705804185,-1.0433607811134427,3.895634870413354,62648.89667466764,348.32313398836567,ievans
-0.8423764645668589,0.12070456344037772,0.4955880872011075,1,1.2111655584800132,,0.35807187028279885,0.8524954266054693,,0.693652171235154,0.8534992764385992,1.6308415472254953,-1.6915123739066713,55513.35516107547,359.0937122178018,perkinsjames
-0.3491105962348684,-0.29360942388823386,-0.4458057557249203,1,2.59572361126272,,-1.204292889914749,-1.648379914176474,-2.1161984602309833,0.09265452324268142,0.3368857565683625,0.330513139900661,3.376299861913247,41624.019798259505,425.5882526971974,rklein
0.5733922332798911,0.014194735143015502,-0.09572538821518776,1,0.2266140855783101,,0.43298180976153194,-1.5674443279588428,-1.4186046313942706,0.3737456111591654,0.4647734582633652,1.0097788570980921,2.3989443267012893,55077.49175841041,357.4352542270411,
0.6883164087125793,-1.4418266303363583,-2.965436905777326,0,1.7321569821481724,0.31443496826622297,,,-0.3507746763307365,0.14268174426421243,0.5404322656366128,0.31942048204952406,4.12154219439154,55369.163775550565,,dacevedo
0.7607537066739092,-1.4173449151826965,-2.9373391655119847,0,,0.13962988250748454,-0.28454863043003986,1.6532923922872935,0.7117385374952889,0.3515614215962466,0.24402681240811747,0.5007056402569179,2.528719969007109,51162.28704263061,393.5943436795165,stacy40
1.3562879415645954,-0.5223104926616134,-1.353824296720855,0,0.9990594370643364,-0.2902385083933965,0.7705076580419677,,1.0503860713017343,0.11772579356937307,0.5388919830236143,-0.9906893446183274,7.602436843972492,59202.689083665304,522.4716906309056,xwong
-0.9354542146830989,2.3654302519593164,4.896987513239837,1,4.427462880879926,-0.45845401488740545,,0.4996925195622251,0.17126724675727273,0.9493801134124501,0.9661726832001957,0.46579414409026204,0.6086289537952725,45058.68880109219,473.5810020684562,mreese
-4.495158844003462,1.427256168617521,4.032650645417829,1,7.899657106620042,-1.9566414127103302,-2.920989978457697,0.5376518793346441,-0.3022367655221058,0.7500663059861994,0.9597512959794586,0.8124001308975273,4.197326386292655,56897.51367457874,442.9597632564139,melissa62
-1.4509466880404656,1.764151739754342,3.8644695923954244,1,6.435167591410666,,-0.9426180262224036,-0.43300578402720036,,0.4666903521066795,0.8832576286799475,0.8037462660449063,2.7840171617524327,46393.50271042197,288.0665887249454,franciscoriley
1.279861869918348,-0.8042666289997396,-1.8827969893295564,1,5.9022913288135515,0.9117815389393469,-0.43400993841044827,0.18126816362404755,-0.3773727648000405,0.655894510226362,0.7576643445578521,-0.15134839408762624,4.947294180590135,42386.91115718897,330.0474726275638,jamesdavis
1.790999191532649,1.8810683880683448,3.213846317466542,1,2.4420006858618213,-0.28030592059368825,,0.17573171792836648,,0.6353755414022982,0.5441116243526848,-0.650907790917635,3.182270363355098,47302.56591874243,433.20779763494147,morenostephen
-1.4748527930788735,1.37951284312299,3.1210803277789125,1,5.025578712202622,0.06282557151132279,0.6318825226349991,-0.7206257565598425,-0.6669513023803072,0.9007620633038755,,0.40619392208754745,1.993724393911964,41439.490296630735,317.8674015985818,
1.295593959820386,1.0833642952408922,1.7929458940310636,1,4.411458954429728,,,2.282895982404107,1.611413094131555,0.5788211586547194,0.8491752236900496,0.1763929038474589,0.813067821383898,65821.68331912707,414.2720778117039,vanessa64
-2.980570511782865,-1.0647987301673734,-1.2361508755537955,0,3.536138438180928,-1.8666179496703263,-0.2732143849264098,-1.247693241637627,-0.8952794737957636,0.11893134845226122,0.2946923195454981,-0.954682938524071,-0.894557260324917,48734.540706632266,334.0682992826589,brownsonya
1.070682648477747,-0.8526451132537385,-1.9204257552918973,0,4.238925166676851,0.34026079105300294,0.24742961913635791,0.7101172405296883,0.6825290670792988,0.16256931325656127,0.26132950131397625,-2.7643747226090496,5.156683852721214,51717.366328158954,,thomas94
0.7106146774595605,-1.2795827812540828,-2.6551792847028213,0,0.030278194934965308,,,-1.382282106573537,,0.03533757756838488,0.06477257975071839,-0.6866875815401865,5.192363868417887,57159.90595965858,365.5914289811543,amyortiz
1.0775585925446323,-1.0127759899818318,-2.2344701737827903,0,-0.7936885639175628,-0.3104805110311249,,1.3084997789680097,1.7599518860539687,0.05434841838510557,0.1313192277148551,0.822075069029949,4.495044435965246,,230.36053729997994,hbradshaw
0.47174110175230877,-1.800763236594241,-3.6065058898459186,0,-0.11706725753765301,-0.5082056961446164,-1.2928102142859592,,0.2290175591652154,0.06640376917346212,,,6.385351579295147,32812.10223275104,337.59119390783394,martinjennifer
-0.507679430706409,-0.42677183589071255,-0.6624391685946476,0,4.5798109033122625,,1.3053588863365226,-1.6190409423095724,-0.47216894597058773,0.5162802806556116,0.16789749063561465,,4.31443325072879,55984.478303225005,472.75357386197015,delacruzlisa
1.1100412177199024,-0.7285322999874915,-1.689129282292168,1,4.366101966986967,0.9120667399247592,-1.1365811131709822,0.7065564294496687,,0.2203756346396023,0.2481387697999598,-1.0511807837611875,-0.34431131684848904,46622.685487890056,609.0064951085458,allentrevor
-2.258117928457253,1.3132223765328126,3.2041068725569124,1,0.3750777980646287,,-1.0037293505678475,1.7328200131439129,1.3293635577064795,0.8661668551551437,0.6869543681784642,,1.6002813243100629,35544.18225472121,224.97690597025337,tammy55
-0.714494991737326,-2.735730368133133,-5.107792802151481,0,3.635028207651206,,0.27072611508846905,-0.4674906570780386,-0.49086367279864696,0.20982981072461432,0.06339517950978002,-0.06634643813168759,2.9825774486733363,54977.36037440631,341.7887815728188,taylor64
-2.107830021395955,-1.7627982087652514,-2.8334364310894413,0,-4.295765572676041,,,0.20435047057844893,0.9505168864963226,0.054008950733490026,0.008854949481462064,1.089858225087803,2.475756091055974,,323.3962289615994,whitneygriffin
-1.1472509529704218,3.4856172305743245,7.138229629620976,1,1.5557299682654975,,,,0.5280171697081893,0.5369532615457648,0.9865299326425533,-0.3266735292824297,1.0059185298598465,47813.95016008386,440.56925079932523,madams
0.6601761580278334,-1.5182962755454585,-3.1068913896037547,0,1.198113737992423,0.6573266467082663,0.8019412362323005,0.1538147199710427,,0.48250846928372354,0.14383991556724407,-3.088410986580286,7.266207204375754,48033.294230647196,680.6239525124531,powellanna
1.1815211624721123,0.003173169102821949,-0.28201326493036016,1,2.155910720674378,0.08940812164054317,-0.6860705111520383,0.8718825356983866,0.39853085726398607,0.517343323281199,0.43058976457599263,0.5538696749279762,1.8157223523135269,44916.18011584042,356.2075204110361,michaeljohnston
-1.2973248022028339,-0.14632855768445285,0.09828664503169171,1,0.4878260212386296,,,0.3232428456606731,,0.9597721795905647,0.9347454095086817,1.1919530376794008,-0.03239858705490173,66346.74888253426,337.3097992975884,andrew18
1.2518488274899537,1.4093077074078018,2.4402394044656694,1,2.855300518887554,,,-0.9212154916458648,-0.696905665319101,0.7276896612817835,0.9121331350371682,-0.20493106439723047,4.29493902309988,57824.95208734372,424.1274775789799,codywilliams
1.1280246777236216,2.269130547492421,4.150051733066673,1,1.6135899890816925,1.180889601249236,,-0.0944395311826352,0.44602683436735063,0.7007091859698713,0.6823210285153275,-0.2982416652830422,5.890150751745866,57497.532390143475,401.7836391257552,bernardamanda
-2.2744184479901994,0.5835297918587974,1.785961606177998,1,11.214849149692798,,,2.2152152356545063,2.646480063304914,0.7668513293427304,0.3743119592085342,-2.085381695506899,7.655738310343238,48566.76594828375,425.49181125058556,lmartinez
-2.0276737091322534,-0.7469971315867474,-0.8748167963712041,0,4.2156416206414296,,,-0.8865719867202255,-0.5175149252344764,0.4631645893334893,0.6195695194444252,,4.925353287956317,63071.58637609404,464.4223937671677,megansmith
1.5852563592073965,-0.021796535164469444,-0.44010352762871396,0,0.9742857811835226,0.581006780407033,0.8483995885141956,-1.1646792395272956,-0.5039880418322172,0.8452955388722252,0.4665671411089427,-0.29701062257937155,2.135292744065224,52298.900567901444,362.5339376521397,ahamilton
0.27885303529807837,1.6828025075968096,3.2371062604784178,1,2.3660804137678975,,,-0.5806538568979037,,0.9296299155235367,0.991853008778023,0.6777555556722772,2.142415821401457,42378.63438865281,285.6858131622233,wbowen
-1.4893165799009773,-1.287018420605086,-2.073501250774128,0,4.336745820019601,,-0.43746389856821694,-0.346093652234428,0.1088009511436404,0.9213413350823954,0.1935034146925535,-1.5105603778593362,4.665777173016428,56885.758285179276,469.233791087899,denisecarter
0.09354476471613926,-2.42695564960019,-4.724801179181211,0,0.25750363673567844,,,0.23869011388643804,0.1313304449644999,0.08188965408454674,0.22522915334012267,-2.5593481456493095,2.563080031494779,62894.22273896526,571.0904631443215,stevesilva
-1.220229263301418,-1.7775749243297077,-3.102781050942412,0,3.6022876177247207,,0.6660403379414348,-1.0023894352094755,-0.9320662012856554,0.6320245451630689,0.6701457437466306,-0.0786320241383654,2.7199703871740577,61639.70387840093,486.46009067774037,nowens
1.7727425810938988,-0.025159195353325114,-0.4974673033361665,0,2.5534841023074377,,-0.10658424324906585,0.9681814017363835,,0.9372469039952049,0.3155149414897189,3.7250979094847745,4.510150584948127,53004.45683779812,187.25262703147584,kevin64
-2.230679981688949,-2.6706563372042886,-4.570047461883198,0,3.46172902821643,,0.3737500501855899,,-1.3133578264233994,0.2590441434880556,0.026282767072171496,0.6764853555439581,3.4219664369055254,56706.569143313696,129.23115702930056,jsilva
0.5246870172838518,0.49215071947588585,0.8492664141997197,1,2.6294051925070874,-0.5326026842697653,-0.9996509898341466,-0.2897372811213623,-0.26705957224150945,0.9195609657970872,0.37311855804511396,0.6945355748611116,1.743008427742024,54342.72387471637,309.39795304327845,tyler83
1.2517240183822038,0.509987631635027,0.6870155131212974,1,3.3115612866943684,,-1.1642504819765087,0.13387164818881409,0.7607699720224019,0.5068706684624438,0.1544393690035662,-0.0831584832730143,4.1434796083474374,62411.91412505323,,pattonbrian
0.9226745379531909,-1.3421319459363725,-2.8345887123460742,1,5.051873130998845,-0.0012127842246231562,-0.45544573840836816,-0.81686762162791,-0.7778339157306834,0.5765465874437639,0.06121147373984964,2.1573835578998835,5.084794381417138,49354.6338695331,261.32433055648505,robinsonmegan
0.3903747240969728,0.06458875083336235,0.0521167463250168,1,5.595716898126039,0.7935961158763478,-0.6232329035372498,,-0.7950643780732054,0.4291664007222253,0.10865291719663017,0.4819991098648509,4.605760270715193,48128.4163482674,332.6377304976084,ohansen
-1.4697808195249236,-1.4919362470200845,-2.478290250695966,0,4.197870846909453,,,-0.01738410354488544,,0.2973494510578575,0.07652807212837431,0.007643244813616219,4.55541184503486,59397.888397427756,286.2172520559728,rbrown
-1.9895500502368135,2.3496468963713717,5.151873760088009,1,,-1.2452374410484217,,-0.10215586537103465,-0.3641171384637438,0.9247070181270652,0.8867883767072415,0.5480011015288084,4.420216159898112,47910.12641093624,395.52416952221586,angeladiaz
0.23583788146769158,-0.313156050342575,-0.6424317270747122,0,-1.0691428075270566,,1.9735281279385135,0.6666224846473087,1.3286632580183426,0.6755963980931842,0.544971372420721,-1.180503786480618,1.5094418375173801,60109.93078209417,267.6189136544793,rushcarl
-1.9067917729061876,1.7176384071650102,3.8973226408797688,1,7.33834026125753,-1.351296340436862,-2.4652762823980674,1.224641122213493,0.9119081692092827,0.8392639259283421,0.9700726472174149,0.5153835704926969,0.1987905576127469,56054.6911932276,347.746215637449,brandoncooley
-0.5504241840523909,-2.3581656352186116,-4.416179051446772,0,0.5356350123205322,,0.5934200724910242,-0.49938797333856505,-0.18282489852829148,0.45535412718679263,0.001678625893400757,1.1490425344530844,1.1163496558781763,53525.494286058056,366.9675415833302,huntjennifer
0.822633615275942,1.8471114340744834,3.4100698463291708,1,5.4310752356706615,1.2439733203285799,1.4561158605649807,-0.8523810091836272,-0.31231331246462757,0.7420087538287126,0.5235199121283216,-0.7966876526542652,1.7248246795462125,36844.24955263734,270.59016156229546,beth27
-1.427741622926753,-0.6754360295811537,-0.8978853933008213,0,0.3185941606147469,-0.2917478638228085,,1.1257776888992226,0.8686393315062902,0.18297598305760726,0.8379470977333101,-0.6484052239252232,4.220933030119662,47712.06662339405,293.6965779822456,hgriffin
-0.7448573533796732,0.18495336782466887,0.59441614881799,0,3.711961345804996,0.13961551156174878,-0.8347318610877752,-1.250763825437384,-1.0205750873323542,0.7856118665503619,0.42911646285107063,-2.19721285039673,3.1815969590347315,,243.92306019724526,wilsonkarina
-0.3234981637390548,-0.07104315141178696,-0.01884546896168053,0,1.1300097967786258,,-0.7068202878077346,-1.2214873237665367,-0.6187936424340046,0.46670503165851507,0.46213969784874265,-0.11026230370787696,-1.2682890616033555,42439.73390685487,392.1174837226913,scottmccall
1.5871205323961108,2.6791243477452342,4.824936337667312,1,2.6980690193604993,,0.1999056795806676,-0.02967658377362505,0.3368140843519733,0.9683161514123941,0.7913304133458862,-0.5730069032328408,0.6256297045299855,63926.50342726093,373.5573810519208,virwin
0.7873683838803228,2.0570057526875454,3.828823336225397,1,4.0658167765952795,0.45977083052099915,0.9454586821666878,-0.466708414642172,-0.4993313073444942,0.6256079035283416,0.8574066298805779,0.8218386456410295,0.041852793433561075,58191.60787890172,349.9137667568683,bautistaabigail
-1.4186711569476873,-1.4261003451134384,-2.3637912768937164,0,-7.251751782353201,,0.05762544395143159,0.6717619033634605,0.44410787888128855,0.27170728564672797,0.08795539506881406,,2.6665722959802216,46981.38243667795,244.76858019936975,kristen92
1.1826234863571277,-0.630393468329911,-1.5174735586233843,0,3.9883883886896516,,,0.6400013901949695,0.8158986407547246,0.06989919953386796,0.2501533079910221,2.2428313340427377,4.818352658336535,57449.40115107238,481.6496612705474,clarkmichael
-0.7455969663704505,-2.886806605785099,-5.393892976992295,0,0.3125248040742412,,,-0.6216170325229758,0.020518192527852874,0.033986461707421124,0.12837249343224505,-0.8274064511543864,4.50216674916753,51673.582676812504,,martha59
0.6671475534542448,0.5225351263066436,0.8698956042388657,1,2.6539146282360795,0.24872434074937239,,0.6968750920207394,1.3581684323501901,0.7779296422308675,0.9043323339571321,-0.6233634594944948,1.6023468816066224,24736.5928975914,313.30650956601687,mccalljamie
0.2765524636934269,-1.4332871474859756,-2.83720220256124,0,-0.7805646311362091,,-1.1868503225407272,0.15997978454438783,-0.01933472615615384,0.330227130071608,0.10131031929048007,0.03495687912212283,3.0090210982258982,60933.858999916796,371.12259081219673,clarkbilly
-0.7297637172925571,-0.7528847368064359,-1.2380242111463935,0,3.4551488715387344,1.1201277412348696,0.263479178130077,0.2210287399279941,0.18991226790556828,0.40353608753824705,0.8524988224352258,-0.6091725076809831,4.601422101486024,39447.31599071549,309.95976768374857,thomas01
0.8984333445203062,-0.9781858053196415,-2.1184929816119467,0,3.901574156777024,,1.9101071265427612,0.3169945509023322,-0.09769648646688764,0.6036953692619375,0.663566149480785,0.06175004083249522,3.251738997138766,50520.09008709191,161.12449192542843,
0.25006718371821135,-2.1008136572219067,-4.1313923726849024,0,0.876708892355559,,-0.2218463496868794,-0.6217823793537753,-0.17759405022149732,0.028493005477615747,0.4611837429101161,-0.18782072077346781,4.486067045062182,42135.53167845362,364.2724136312804,gregory08
-0.21154578666180957,-2.682792801558927,-5.1408866297631555,0,0.1383745912875074,-1.602948975878044,-1.2215298385874644,-1.1091416072005056,-0.8152830097046428,0.048140597431854816,0.1549455862783024,-2.686095208455964,4.029264020321782,37519.390268759955,,tracimiles
0.13751054948807795,-2.703282410723166,-5.275424991338945,0,0.797782029684982,-0.302381209186018,0.2956910215960228,2.210934236086026,2.065489786508053,0.1889486870189882,0.38464197626634944,1.2161050740536732,3.0363174521951843,56210.44656223512,382.0808791101368,christopherhenry
0.7594053204480664,0.1430930228285643,0.1051576551326735,1,6.7418744312615075,,-1.7258714035272937,-0.4464429151967185,-0.431156156293574,0.25098404245320216,0.2550328117418137,1.3321336957773255,-0.25462661799475006,47820.34106737795,331.89797701178924,rmiller
0.9357624795777512,-1.181270361481966,-2.5245298990749676,0,3.7903718002689195,,-0.588352553532997,-0.001038209514973092,0.44340610494073224,0.49815053585201763,0.05218361577656459,0.1586001151293786,2.1974125521433687,50347.6229493291,396.3239634773109,kenneth01
0.937250037274305,2.121321798259703,3.913592411437866,1,6.2918711921805155,,-0.7086393380585886,0.2942267278398441,0.3277798382686594,0.8761660073030599,0.9704790005683306,1.8361387923151364,9.243780369179337,49974.916552773866,524.2321343420579,rodneypitts
0.48020109599360516,-0.7172928865980854,-1.496533042822297,1,2.6278188023969182,,0.28051294634896634,1.051511137313267,1.2530068394304583,0.30150567719630156,0.21656251640192237,0.6560417455208329,1.5507769468916992,50109.71045824569,585.0593069781421,kylemyers
-3.227670692315213,0.371603080425158,1.631130854682704,0,-1.3945935158426859,,0.9768839720703515,-0.553929308003337,-0.21916522474111844,0.36386675391211953,0.9083938926435788,-1.384914171282895,-0.7790590976631282,,106.58883531600031,brian32
0.9466736278558908,1.7447624826725832,3.176922351406727,1,2.510410297588207,-2.4435246578893586,-1.980245857346652,-0.08660183582984832,0.02131784489602019,0.7865834456207348,0.5075941212586975,-0.002221035321170239,4.236415682839979,61991.0638239401,340.1332558439602,tlong
1.0270634813034993,0.1321530595283763,0.011295317016867201,1,6.205291848462765,0.7677110819266464,,-0.7649355370120468,-0.7222906532055323,0.8464113362188712,0.15703784443801966,-1.0532137355027635,0.9439655140659418,50641.55049491291,306.096571298945,taylorcheryl
0.6218658457873041,1.6463348230280006,3.073055826017973,1,1.9957648312751712,,,-0.6743581423390594,-0.6781225477098765,,0.7346636875125824,1.2292994076486323,4.969569971379712,43463.905495623774,449.9609483021595,johnsonjill
0.9229217718181351,3.1121222316905346,5.849077375248226,1,1.518289099179832,0.3820170108263121,,1.0801223380665954,0.8320571040572424,0.9688117433446075,,,3.9721018805386272,80797.11432327815,441.73656530147946,kayla00
1.0335811217406432,-0.6693496958880594,-1.553030176148161,0,2.1678314820331193,,,0.5855028561997104,0.6289807245095411,0.23530075177583648,0.34413097214837585,1.8507506508507372,0.6265651703646715,47069.797438544716,476.1318389841344,nvalentine
0.40549843643878036,-0.39112793287883396,-0.8404182415577228,0,3.8561476371776364,,0.738279912089362,-0.07886008520535999,0.48613632516750405,0.8452557789178119,0.3509618392807093,-0.2542655411469946,7.635704093585918,34402.0064031006,479.22773482666213,kevin09
1.087007138794244,-0.8189921436449719,-1.8592419305207215,0,-1.9441678885815694,0.016449327649947998,,1.3397193752753283,0.7052921994651714,0.14536891919725975,0.636771668759265,3.6669941550973313,3.1974895277101805,,427.138977975802,jonesmichael
0.485312590104918,1.109277842885787,2.0630488812147374,1,2.1968590922812896,,,-1.728375147381625,-0.7914219694125046,0.5559781026981305,0.6957638307683206,0.18864956867888466,0.44061476881227746,,447.74027971464545,
0.8518499347708692,0.7825547369616823,1.3267597080999212,0,0.9839083222013127,-1.2619071204932797,-0.2772817256222678,0.43582215229102583,,0.876525210823615,0.9784949166217969,0.9740458814772512,2.6139551060909554,67189.39021402803,452.0931989528941,andersonnathaniel
1.6035198389397674,-0.3411163883279519,-1.0675787215771755,0,1.046221976606235,-0.1719460185085641,-1.058568955586932,-0.8829816395481163,-0.9383092819375173,0.21799007122501168,0.15976636777105835,0.2838006786574286,0.6768152316791793,37928.50216142097,405.2695079510503,perkinskristen
1.4930812275285517,-0.3516525871174657,-1.0581909323202325,0,1.5292323177915417,-1.6681639905065722,,0.48888153094488745,0.20000230193942725,0.12354602776192714,0.27410065332231137,-1.3504285677201944,4.821943018665537,,467.8843814808223,
0.843901068845238,0.6912980717144326,1.1510055839612798,1,-0.19099091968495907,0.9633601173719387,1.2871870702150991,0.5142053957379513,0.49378579979469067,0.7720507847006153,,,1.4088211640371988,41817.92778235062,246.73309753018137,pamelamccarty
-0.07882924905751376,-1.4987570034463027,-2.868530838005551,0,0.1517997041525776,,-0.11990743170918367,0.12800140519065437,-0.14750709212119434,0.3831618499905886,,-3.9698886481429256,1.8844072840678834,54793.38241129979,503.1747677553265,leslieblack
0.550284602788639,-1.7285405617464003,-3.4869901456264967,0,4.004686568085757,,-0.24443923406330606,1.5094914388477516,0.5142651099440062,0.04564819444759644,0.09259738702009312,-0.9807294864893384,4.703286826974029,52480.04456352297,363.5427609667395,michaelsanders
-0.5532258657470013,0.24004525379994024,0.6498883172384937,0,-0.12858771696171623,,,-1.8744937004581748,-2.061860555901591,0.23021281256483017,0.33573055689026987,1.1465457228088238,2.429466640601603,64323.35565992571,429.8314782082209,kennethhernandez
-1.079211070193841,-2.338009477802345,-4.233584382349036,0,4.022141405845679,0.221658209306161,0.17845328330464327,-0.2869224856696156,-0.2448449434628952,0.15407612634496343,0.10055266749540964,,2.0719007584342606,49406.79534675668,367.2537137037366,banksjimmy
1.3678487937213384,1.321792211994663,2.238189105976248,1,1.8773810433080647,,-1.7054775790275092,-1.8803054456949686,-1.9855556243044374,0.7218584223162663,0.7082456657754487,1.2575031539179267,2.2420315800525445,45046.3639376609,251.06744304945835,diazmaria
1.53956818130216,-0.2708709732101432,-0.9133020020033968,0,-5.026269670562364,0.8617145152618298,0.2789322874615858,0.679363322883113,0.24806307836136726,0.7946784815762442,0.3630802515239295,0.7049642349585978,0.9315431188062862,71334.97488253909,206.14095739114921,
-1.3235085914738351,-2.9158706121953633,-5.293942194149233,0,,,,,,0.08626967680684805,0.18787579307454588,0.5962681773778207,1.6472952546948407,45032.494127966595,306.75059067475763,rachelwilliamson
-0.7538395264604455,2.443937209006469,5.000822747291506,1,3.232006880602005,-1.3821484082919462,0.05985683413007853,-0.45180629682211737,-1.3737673125801184,0.9309400747357682,0.6802277157868816,0.8069304904648839,-1.354585773823584,40550.85879151413,267.1636581315241,derekmeyer
0.3794605676669418,-1.84703686027321,-3.67171030961428,0,1.8814773497151704,1.7634282072747107,,-1.037541344516384,-1.0868128096886875,,0.2543160311277912,-1.3176586798300942,4.7598802869337025,50580.79800500615,363.8235113201332,gallegosjulie
